image_name,fruit,stage,fruit_id,ripeness_id,days_remaining,relative_path
203.jpg,orange,fresh,3,1,5.25,orange\Fresh\203.jpg
60.jpg,mango,unripe,2,0,6.71,mango\Unripe\60.jpg
288.jpg,mango,rotten,2,2,-1.38,mango\Rotten\288.jpg
138.jpg,pineapple,fresh,5,1,2.73,pineapple\Fresh\138.jpg
474.jpg,apple,unripe,0,0,9.93,apple\Unripe\474.jpg
280.jpg,banana,rotten,1,2,-2.01,banana\Rotten\280.jpg
207.jpg,pineapple,fresh,5,1,2.95,pineapple\Fresh\207.jpg
240.jpg,mango,fresh,2,1,3.07,mango\Fresh\240.jpg
321.jpg,apple,fresh,0,1,5.18,apple\Fresh\321.jpg
61.jpg,apple,rotten,0,2,0.16,apple\Rotten\61.jpg
44.jpg,orange,unripe,3,0,8.34,orange\Unripe\44.jpg
133.jpg,mango,unripe,2,0,7.04,mango\Unripe\133.jpg
297.jpg,papaya,rotten,4,2,-1.14,papaya\Rotten\297.jpg
65.jpg,papaya,unripe,4,0,5.18,papaya\Unripe\65.jpg
351.jpg,banana,fresh,1,1,2.78,banana\Fresh\351.jpg
620.jpg,apple,fresh,0,1,4.97,apple\Fresh\620.jpg
359.jpg,pineapple,rotten,5,2,0.56,pineapple\Rotten\359.jpg
84.jpg,mango,unripe,2,0,6.92,mango\Unripe\84.jpg
454.jpg,pineapple,rotten,5,2,0.63,pineapple\Rotten\454.jpg
179.jpg,mango,unripe,2,0,7.27,mango\Unripe\179.jpg
487.jpg,pineapple,fresh,5,1,3.17,pineapple\Fresh\487.jpg
509.jpg,apple,fresh,0,1,5.1,apple\Fresh\509.jpg
61.jpg,apple,fresh,0,1,5.08,apple\Fresh\61.jpg
376.jpg,pineapple,unripe,5,0,6.09,pineapple\Unripe\376.jpg
88.jpg,orange,unripe,3,0,8.29,orange\Unripe\88.jpg
200.jpg,papaya,unripe,4,0,5.08,papaya\Unripe\200.jpg
636.jpg,papaya,rotten,4,2,0.63,papaya\Rotten\636.jpg
496.jpg,orange,fresh,3,1,4.76,orange\Fresh\496.jpg
179.jpg,orange,fresh,3,1,4.83,orange\Fresh\179.jpg
175.jpg,apple,rotten,0,2,0.27,apple\Rotten\175.jpg
3.jpg,apple,fresh,0,1,4.88,apple\Fresh\3.jpg
586.jpg,pineapple,unripe,5,0,6.5,pineapple\Unripe\586.jpg
69.jpg,pineapple,unripe,5,0,6.21,pineapple\Unripe\69.jpg
192.jpg,orange,fresh,3,1,5.06,orange\Fresh\192.jpg
542.jpg,apple,unripe,0,0,9.92,apple\Unripe\542.jpg
356.jpg,apple,fresh,0,1,4.9,apple\Fresh\356.jpg
658.jpg,pineapple,rotten,5,2,0.3,pineapple\Rotten\658.jpg
288.jpg,banana,fresh,1,1,3.04,banana\Fresh\288.jpg
650.jpg,apple,rotten,0,2,0.31,apple\Rotten\650.jpg
399.jpg,pineapple,fresh,5,1,2.74,pineapple\Fresh\399.jpg
342.jpg,apple,rotten,0,2,-1.55,apple\Rotten\342.jpg
331.jpg,banana,rotten,1,2,-1.49,banana\Rotten\331.jpg
183.jpg,orange,rotten,3,2,-2.35,orange\Rotten\183.jpg
592.jpg,banana,fresh,1,1,2.85,banana\Fresh\592.jpg
37.jpg,pineapple,rotten,5,2,-1.77,pineapple\Rotten\37.jpg
71.jpg,apple,fresh,0,1,4.75,apple\Fresh\71.jpg
145.jpg,orange,fresh,3,1,5.21,orange\Fresh\145.jpg
495.jpg,pineapple,rotten,5,2,0.35,pineapple\Rotten\495.jpg
206.jpg,apple,rotten,0,2,0.65,apple\Rotten\206.jpg
381.jpg,apple,unripe,0,0,10.1,apple\Unripe\381.jpg
267.jpg,apple,rotten,0,2,0.28,apple\Rotten\267.jpg
591.jpg,banana,unripe,1,0,6.06,banana\Unripe\591.jpg
29.jpg,orange,rotten,3,2,0.59,orange\Rotten\29.jpg
357.jpg,apple,unripe,0,0,9.75,apple\Unripe\357.jpg
417.jpg,pineapple,rotten,5,2,-1.47,pineapple\Rotten\417.jpg
296.jpg,apple,rotten,0,2,0.48,apple\Rotten\296.jpg
502.jpg,papaya,unripe,4,0,5.36,papaya\Unripe\502.jpg
48.jpg,pineapple,rotten,5,2,0.04,pineapple\Rotten\48.jpg
442.jpg,apple,fresh,0,1,5.03,apple\Fresh\442.jpg
351.jpg,mango,rotten,2,2,0.36,mango\Rotten\351.jpg
282.jpg,apple,unripe,0,0,9.95,apple\Unripe\282.jpg
72.jpg,pineapple,unripe,5,0,5.53,pineapple\Unripe\72.jpg
56.jpg,pineapple,rotten,5,2,-1.13,pineapple\Rotten\56.jpg
695.jpg,orange,rotten,3,2,0.24,orange\Rotten\695.jpg
125.jpg,orange,fresh,3,1,4.79,orange\Fresh\125.jpg
360.jpg,banana,unripe,1,0,6.36,banana\Unripe\360.jpg
668.jpg,mango,rotten,2,2,-2.31,mango\Rotten\668.jpg
647.jpg,pineapple,fresh,5,1,3.0,pineapple\Fresh\647.jpg
138.jpg,banana,rotten,1,2,-2.06,banana\Rotten\138.jpg
253.jpg,mango,fresh,2,1,3.11,mango\Fresh\253.jpg
438.jpg,apple,fresh,0,1,5.15,apple\Fresh\438.jpg
79.jpg,pineapple,fresh,5,1,2.82,pineapple\Fresh\79.jpg
624.jpg,pineapple,fresh,5,1,3.13,pineapple\Fresh\624.jpg
133.jpg,banana,rotten,1,2,0.47,banana\Rotten\133.jpg
56.jpg,banana,unripe,1,0,6.34,banana\Unripe\56.jpg
412.jpg,banana,fresh,1,1,3.16,banana\Fresh\412.jpg
611.jpg,apple,rotten,0,2,0.17,apple\Rotten\611.jpg
212.jpg,orange,rotten,3,2,-1.17,orange\Rotten\212.jpg
494.jpg,papaya,unripe,4,0,4.73,papaya\Unripe\494.jpg
413.jpg,orange,rotten,3,2,-2.32,orange\Rotten\413.jpg
303.jpg,mango,unripe,2,0,7.03,mango\Unripe\303.jpg
289.jpg,banana,rotten,1,2,0.37,banana\Rotten\289.jpg
49.jpg,pineapple,rotten,5,2,0.09,pineapple\Rotten\49.jpg
381.jpg,orange,unripe,3,0,7.82,orange\Unripe\381.jpg
541.jpg,apple,rotten,0,2,0.1,apple\Rotten\541.jpg
297.jpg,mango,rotten,2,2,-2.47,mango\Rotten\297.jpg
411.jpg,orange,rotten,3,2,-2.08,orange\Rotten\411.jpg
58.jpg,orange,rotten,3,2,0.54,orange\Rotten\58.jpg
254.jpg,papaya,fresh,4,1,2.09,papaya\Fresh\254.jpg
168.jpg,orange,unripe,3,0,8.1,orange\Unripe\168.jpg
127.jpg,orange,fresh,3,1,5.1,orange\Fresh\127.jpg
349.jpg,banana,unripe,1,0,5.96,banana\Unripe\349.jpg
366.jpg,orange,rotten,3,2,-1.37,orange\Rotten\366.jpg
20.jpg,apple,unripe,0,0,9.53,apple\Unripe\20.jpg
448.jpg,banana,rotten,1,2,0.76,banana\Rotten\448.jpg
364.jpg,papaya,unripe,4,0,4.7,papaya\Unripe\364.jpg
395.jpg,papaya,rotten,4,2,0.42,papaya\Rotten\395.jpg
560.jpg,mango,fresh,2,1,3.28,mango\Fresh\560.jpg
435.jpg,papaya,unripe,4,0,5.49,papaya\Unripe\435.jpg
217.jpg,banana,rotten,1,2,0.54,banana\Rotten\217.jpg
637.jpg,orange,unripe,3,0,8.25,orange\Unripe\637.jpg
416.jpg,apple,fresh,0,1,5.3,apple\Fresh\416.jpg
175.jpg,pineapple,fresh,5,1,3.12,pineapple\Fresh\175.jpg
127.jpg,orange,unripe,3,0,7.99,orange\Unripe\127.jpg
613.jpg,orange,rotten,3,2,0.08,orange\Rotten\613.jpg
493.jpg,banana,rotten,1,2,-1.36,banana\Rotten\493.jpg
360.jpg,banana,rotten,1,2,0.79,banana\Rotten\360.jpg
8.jpg,pineapple,rotten,5,2,0.13,pineapple\Rotten\8.jpg
49.jpg,apple,fresh,0,1,4.8,apple\Fresh\49.jpg
452.jpg,mango,unripe,2,0,7.29,mango\Unripe\452.jpg
81.jpg,papaya,fresh,4,1,1.99,papaya\Fresh\81.jpg
593.jpg,apple,fresh,0,1,4.86,apple\Fresh\593.jpg
42.jpg,apple,fresh,0,1,4.92,apple\Fresh\42.jpg
20.jpg,orange,rotten,3,2,0.78,orange\Rotten\20.jpg
495.jpg,pineapple,fresh,5,1,2.94,pineapple\Fresh\495.jpg
409.jpg,mango,rotten,2,2,0.37,mango\Rotten\409.jpg
371.jpg,pineapple,fresh,5,1,3.19,pineapple\Fresh\371.jpg
381.jpg,papaya,rotten,4,2,0.54,papaya\Rotten\381.jpg
232.jpg,mango,unripe,2,0,6.55,mango\Unripe\232.jpg
396.jpg,mango,fresh,2,1,3.03,mango\Fresh\396.jpg
223.jpg,banana,rotten,1,2,0.49,banana\Rotten\223.jpg
585.jpg,pineapple,rotten,5,2,0.74,pineapple\Rotten\585.jpg
620.jpg,mango,rotten,2,2,0.66,mango\Rotten\620.jpg
311.jpg,mango,rotten,2,2,0.67,mango\Rotten\311.jpg
507.jpg,banana,rotten,1,2,-1.95,banana\Rotten\507.jpg
429.jpg,banana,unripe,1,0,5.61,banana\Unripe\429.jpg
213.jpg,apple,rotten,0,2,0.37,apple\Rotten\213.jpg
131.jpg,banana,unripe,1,0,6.28,banana\Unripe\131.jpg
316.jpg,pineapple,unripe,5,0,6.37,pineapple\Unripe\316.jpg
522.jpg,papaya,unripe,4,0,4.56,papaya\Unripe\522.jpg
483.jpg,banana,rotten,1,2,0.26,banana\Rotten\483.jpg
500.jpg,apple,fresh,0,1,4.87,apple\Fresh\500.jpg
443.jpg,orange,rotten,3,2,0.39,orange\Rotten\443.jpg
593.jpg,banana,rotten,1,2,-1.92,banana\Rotten\593.jpg
107.jpg,apple,fresh,0,1,4.84,apple\Fresh\107.jpg
649.jpg,papaya,rotten,4,2,0.65,papaya\Rotten\649.jpg
108.jpg,orange,fresh,3,1,4.74,orange\Fresh\108.jpg
571.jpg,papaya,fresh,4,1,1.88,papaya\Fresh\571.jpg
270.jpg,mango,fresh,2,1,3.18,mango\Fresh\270.jpg
139.jpg,apple,rotten,0,2,0.29,apple\Rotten\139.jpg
497.jpg,orange,unripe,3,0,7.88,orange\Unripe\497.jpg
593.jpg,banana,fresh,1,1,2.92,banana\Fresh\593.jpg
420.jpg,orange,unripe,3,0,7.71,orange\Unripe\420.jpg
108.jpg,pineapple,unripe,5,0,6.04,pineapple\Unripe\108.jpg
379.jpg,orange,unripe,3,0,8.16,orange\Unripe\379.jpg
134.jpg,banana,unripe,1,0,6.36,banana\Unripe\134.jpg
80.jpg,orange,rotten,3,2,-2.16,orange\Rotten\80.jpg
191.jpg,apple,rotten,0,2,0.78,apple\Rotten\191.jpg
472.jpg,apple,rotten,0,2,0.16,apple\Rotten\472.jpg
407.jpg,pineapple,fresh,5,1,3.17,pineapple\Fresh\407.jpg
632.jpg,orange,unripe,3,0,8.23,orange\Unripe\632.jpg
340.jpg,papaya,unripe,4,0,4.59,papaya\Unripe\340.jpg
678.jpg,orange,rotten,3,2,0.22,orange\Rotten\678.jpg
253.jpg,orange,rotten,3,2,0.66,orange\Rotten\253.jpg
398.jpg,mango,fresh,2,1,3.04,mango\Fresh\398.jpg
126.jpg,apple,fresh,0,1,5.18,apple\Fresh\126.jpg
77.jpg,banana,unripe,1,0,6.3,banana\Unripe\77.jpg
455.jpg,mango,unripe,2,0,7.04,mango\Unripe\455.jpg
320.jpg,orange,fresh,3,1,4.9,orange\Fresh\320.jpg
345.jpg,papaya,fresh,4,1,2.09,papaya\Fresh\345.jpg
285.jpg,pineapple,unripe,5,0,6.23,pineapple\Unripe\285.jpg
1.jpg,banana,rotten,1,2,0.73,banana\Rotten\1.jpg
91.jpg,banana,fresh,1,1,2.71,banana\Fresh\91.jpg
614.jpg,pineapple,unripe,5,0,5.99,pineapple\Unripe\614.jpg
277.jpg,apple,unripe,0,0,10.03,apple\Unripe\277.jpg
29.jpg,papaya,unripe,4,0,5.32,papaya\Unripe\29.jpg
541.jpg,banana,rotten,1,2,0.43,banana\Rotten\541.jpg
7.jpg,apple,fresh,0,1,4.87,apple\Fresh\7.jpg
69.jpg,banana,unripe,1,0,5.6,banana\Unripe\69.jpg
549.jpg,mango,rotten,2,2,0.22,mango\Rotten\549.jpg
39.jpg,apple,unripe,0,0,10.42,apple\Unripe\39.jpg
217.jpg,orange,rotten,3,2,0.46,orange\Rotten\217.jpg
562.jpg,banana,unripe,1,0,6.16,banana\Unripe\562.jpg
111.jpg,orange,rotten,3,2,0.73,orange\Rotten\111.jpg
577.jpg,mango,rotten,2,2,0.08,mango\Rotten\577.jpg
493.jpg,banana,fresh,1,1,3.2,banana\Fresh\493.jpg
590.jpg,pineapple,unripe,5,0,5.71,pineapple\Unripe\590.jpg
60.jpg,apple,rotten,0,2,0.33,apple\Rotten\60.jpg
450.jpg,apple,rotten,0,2,0.0,apple\Rotten\450.jpg
516.jpg,apple,fresh,0,1,4.88,apple\Fresh\516.jpg
315.jpg,pineapple,fresh,5,1,3.1,pineapple\Fresh\315.jpg
472.jpg,apple,fresh,0,1,4.97,apple\Fresh\472.jpg
253.jpg,apple,unripe,0,0,9.75,apple\Unripe\253.jpg
615.jpg,mango,rotten,2,2,0.07,mango\Rotten\615.jpg
415.jpg,pineapple,rotten,5,2,0.37,pineapple\Rotten\415.jpg
678.jpg,papaya,rotten,4,2,0.04,papaya\Rotten\678.jpg
309.jpg,pineapple,rotten,5,2,0.06,pineapple\Rotten\309.jpg
377.jpg,pineapple,rotten,5,2,-1.62,pineapple\Rotten\377.jpg
140.jpg,papaya,unripe,4,0,5.21,papaya\Unripe\140.jpg
430.jpg,orange,fresh,3,1,4.87,orange\Fresh\430.jpg
184.jpg,apple,fresh,0,1,4.93,apple\Fresh\184.jpg
57.jpg,apple,unripe,0,0,9.77,apple\Unripe\57.jpg
322.jpg,banana,fresh,1,1,3.28,banana\Fresh\322.jpg
599.jpg,mango,unripe,2,0,6.56,mango\Unripe\599.jpg
559.jpg,banana,fresh,1,1,3.01,banana\Fresh\559.jpg
362.jpg,banana,rotten,1,2,0.28,banana\Rotten\362.jpg
28.jpg,pineapple,rotten,5,2,-2.01,pineapple\Rotten\28.jpg
380.jpg,banana,rotten,1,2,-1.15,banana\Rotten\380.jpg
473.jpg,orange,fresh,3,1,4.78,orange\Fresh\473.jpg
241.jpg,apple,rotten,0,2,0.26,apple\Rotten\241.jpg
476.jpg,papaya,rotten,4,2,0.19,papaya\Rotten\476.jpg
266.jpg,banana,rotten,1,2,0.41,banana\Rotten\266.jpg
362.jpg,apple,fresh,0,1,4.84,apple\Fresh\362.jpg
340.jpg,mango,fresh,2,1,2.95,mango\Fresh\340.jpg
247.jpg,orange,unripe,3,0,7.5,orange\Unripe\247.jpg
518.jpg,pineapple,fresh,5,1,2.93,pineapple\Fresh\518.jpg
379.jpg,mango,fresh,2,1,3.29,mango\Fresh\379.jpg
664.jpg,apple,fresh,0,1,5.16,apple\Fresh\664.jpg
558.jpg,pineapple,unripe,5,0,5.85,pineapple\Unripe\558.jpg
196.jpg,apple,unripe,0,0,9.73,apple\Unripe\196.jpg
46.jpg,papaya,rotten,4,2,-1.97,papaya\Rotten\46.jpg
343.jpg,apple,rotten,0,2,0.75,apple\Rotten\343.jpg
285.jpg,pineapple,rotten,5,2,-1.54,pineapple\Rotten\285.jpg
230.jpg,apple,fresh,0,1,4.9,apple\Fresh\230.jpg
291.jpg,orange,rotten,3,2,0.8,orange\Rotten\291.jpg
571.jpg,pineapple,rotten,5,2,0.18,pineapple\Rotten\571.jpg
525.jpg,orange,unripe,3,0,8.0,orange\Unripe\525.jpg
190.jpg,orange,rotten,3,2,0.72,orange\Rotten\190.jpg
433.jpg,banana,unripe,1,0,6.2,banana\Unripe\433.jpg
464.jpg,banana,fresh,1,1,3.3,banana\Fresh\464.jpg
225.jpg,apple,rotten,0,2,0.05,apple\Rotten\225.jpg
522.jpg,mango,rotten,2,2,0.8,mango\Rotten\522.jpg
541.jpg,orange,unripe,3,0,8.32,orange\Unripe\541.jpg
118.jpg,orange,unripe,3,0,7.96,orange\Unripe\118.jpg
328.jpg,orange,rotten,3,2,0.3,orange\Rotten\328.jpg
448.jpg,banana,fresh,1,1,2.93,banana\Fresh\448.jpg
479.jpg,mango,fresh,2,1,2.76,mango\Fresh\479.jpg
237.jpg,papaya,fresh,4,1,1.99,papaya\Fresh\237.jpg
58.jpg,apple,fresh,0,1,5.21,apple\Fresh\58.jpg
489.jpg,banana,unripe,1,0,5.69,banana\Unripe\489.jpg
388.jpg,papaya,rotten,4,2,0.54,papaya\Rotten\388.jpg
88.jpg,banana,unripe,1,0,5.52,banana\Unripe\88.jpg
240.jpg,banana,fresh,1,1,2.9,banana\Fresh\240.jpg
447.jpg,mango,unripe,2,0,7.46,mango\Unripe\447.jpg
284.jpg,orange,rotten,3,2,0.44,orange\Rotten\284.jpg
178.jpg,apple,unripe,0,0,10.32,apple\Unripe\178.jpg
665.jpg,mango,rotten,2,2,0.35,mango\Rotten\665.jpg
136.jpg,banana,fresh,1,1,3.21,banana\Fresh\136.jpg
635.jpg,pineapple,rotten,5,2,-2.12,pineapple\Rotten\635.jpg
193.jpg,pineapple,rotten,5,2,0.64,pineapple\Rotten\193.jpg
15.jpg,pineapple,rotten,5,2,-1.04,pineapple\Rotten\15.jpg
651.jpg,mango,fresh,2,1,3.02,mango\Fresh\651.jpg
78.jpg,banana,rotten,1,2,0.14,banana\Rotten\78.jpg
270.jpg,banana,rotten,1,2,-2.03,banana\Rotten\270.jpg
58.jpg,mango,fresh,2,1,2.77,mango\Fresh\58.jpg
123.jpg,orange,fresh,3,1,4.94,orange\Fresh\123.jpg
284.jpg,banana,rotten,1,2,-1.17,banana\Rotten\284.jpg
616.jpg,papaya,unripe,4,0,5.46,papaya\Unripe\616.jpg
2.jpg,banana,unripe,1,0,6.12,banana\Unripe\2.jpg
23.jpg,apple,rotten,0,2,0.2,apple\Rotten\23.jpg
469.jpg,mango,unripe,2,0,6.94,mango\Unripe\469.jpg
463.jpg,apple,rotten,0,2,-1.74,apple\Rotten\463.jpg
15.jpg,pineapple,fresh,5,1,3.16,pineapple\Fresh\15.jpg
193.jpg,apple,rotten,0,2,0.03,apple\Rotten\193.jpg
483.jpg,pineapple,fresh,5,1,3.07,pineapple\Fresh\483.jpg
182.jpg,pineapple,rotten,5,2,0.19,pineapple\Rotten\182.jpg
100.jpg,pineapple,fresh,5,1,3.1,pineapple\Fresh\100.jpg
379.jpg,pineapple,unripe,5,0,5.94,pineapple\Unripe\379.jpg
463.jpg,orange,fresh,3,1,5.06,orange\Fresh\463.jpg
533.jpg,apple,rotten,0,2,0.51,apple\Rotten\533.jpg
671.jpg,papaya,rotten,4,2,0.46,papaya\Rotten\671.jpg
587.jpg,mango,unripe,2,0,7.14,mango\Unripe\587.jpg
573.jpg,mango,fresh,2,1,3.26,mango\Fresh\573.jpg
106.jpg,orange,unripe,3,0,7.81,orange\Unripe\106.jpg
49.jpg,pineapple,unripe,5,0,6.33,pineapple\Unripe\49.jpg
506.jpg,apple,rotten,0,2,0.46,apple\Rotten\506.jpg
512.jpg,pineapple,fresh,5,1,3.22,pineapple\Fresh\512.jpg
234.jpg,pineapple,unripe,5,0,5.64,pineapple\Unripe\234.jpg
74.jpg,papaya,unripe,4,0,5.03,papaya\Unripe\74.jpg
85.jpg,pineapple,rotten,5,2,-2.37,pineapple\Rotten\85.jpg
446.jpg,papaya,rotten,4,2,0.28,papaya\Rotten\446.jpg
148.jpg,papaya,unripe,4,0,5.43,papaya\Unripe\148.jpg
143.jpg,orange,unripe,3,0,7.8,orange\Unripe\143.jpg
188.jpg,papaya,rotten,4,2,-1.83,papaya\Rotten\188.jpg
34.jpg,banana,rotten,1,2,0.38,banana\Rotten\34.jpg
389.jpg,banana,fresh,1,1,2.74,banana\Fresh\389.jpg
563.jpg,banana,rotten,1,2,0.57,banana\Rotten\563.jpg
217.jpg,pineapple,fresh,5,1,2.74,pineapple\Fresh\217.jpg
119.jpg,apple,fresh,0,1,4.89,apple\Fresh\119.jpg
429.jpg,orange,rotten,3,2,0.56,orange\Rotten\429.jpg
481.jpg,papaya,rotten,4,2,0.17,papaya\Rotten\481.jpg
485.jpg,orange,unripe,3,0,7.89,orange\Unripe\485.jpg
197.jpg,banana,fresh,1,1,2.71,banana\Fresh\197.jpg
216.jpg,papaya,fresh,4,1,2.11,papaya\Fresh\216.jpg
465.jpg,mango,fresh,2,1,3.17,mango\Fresh\465.jpg
314.jpg,papaya,fresh,4,1,1.87,papaya\Fresh\314.jpg
424.jpg,mango,fresh,2,1,2.94,mango\Fresh\424.jpg
64.jpg,mango,rotten,2,2,0.53,mango\Rotten\64.jpg
126.jpg,orange,fresh,3,1,4.85,orange\Fresh\126.jpg
396.jpg,apple,rotten,0,2,0.1,apple\Rotten\396.jpg
480.jpg,orange,fresh,3,1,5.22,orange\Fresh\480.jpg
295.jpg,papaya,unripe,4,0,5.12,papaya\Unripe\295.jpg
482.jpg,banana,rotten,1,2,0.31,banana\Rotten\482.jpg
407.jpg,banana,unripe,1,0,6.35,banana\Unripe\407.jpg
673.jpg,orange,fresh,3,1,5.06,orange\Fresh\673.jpg
434.jpg,apple,unripe,0,0,9.6,apple\Unripe\434.jpg
176.jpg,apple,rotten,0,2,-1.05,apple\Rotten\176.jpg
342.jpg,pineapple,rotten,5,2,-1.08,pineapple\Rotten\342.jpg
464.jpg,banana,rotten,1,2,0.4,banana\Rotten\464.jpg
489.jpg,orange,unripe,3,0,8.14,orange\Unripe\489.jpg
185.jpg,papaya,unripe,4,0,5.34,papaya\Unripe\185.jpg
31.jpg,mango,unripe,2,0,6.7,mango\Unripe\31.jpg
167.jpg,banana,unripe,1,0,6.27,banana\Unripe\167.jpg
21.jpg,papaya,fresh,4,1,1.78,papaya\Fresh\21.jpg
154.jpg,banana,unripe,1,0,5.74,banana\Unripe\154.jpg
387.jpg,apple,fresh,0,1,5.12,apple\Fresh\387.jpg
562.jpg,papaya,fresh,4,1,2.23,papaya\Fresh\562.jpg
468.jpg,pineapple,rotten,5,2,0.47,pineapple\Rotten\468.jpg
338.jpg,banana,rotten,1,2,-1.75,banana\Rotten\338.jpg
187.jpg,papaya,unripe,4,0,4.87,papaya\Unripe\187.jpg
401.jpg,papaya,fresh,4,1,1.83,papaya\Fresh\401.jpg
154.jpg,orange,fresh,3,1,5.0,orange\Fresh\154.jpg
93.jpg,apple,fresh,0,1,4.95,apple\Fresh\93.jpg
514.jpg,papaya,rotten,4,2,0.65,papaya\Rotten\514.jpg
630.jpg,apple,rotten,0,2,0.19,apple\Rotten\630.jpg
27.jpg,mango,unripe,2,0,7.18,mango\Unripe\27.jpg
94.jpg,papaya,rotten,4,2,-1.78,papaya\Rotten\94.jpg
217.jpg,banana,unripe,1,0,6.19,banana\Unripe\217.jpg
234.jpg,pineapple,rotten,5,2,0.48,pineapple\Rotten\234.jpg
604.jpg,pineapple,fresh,5,1,2.88,pineapple\Fresh\604.jpg
82.jpg,banana,unripe,1,0,5.99,banana\Unripe\82.jpg
389.jpg,pineapple,unripe,5,0,5.69,pineapple\Unripe\389.jpg
620.jpg,apple,unripe,0,0,9.83,apple\Unripe\620.jpg
509.jpg,apple,rotten,0,2,-1.89,apple\Rotten\509.jpg
41.jpg,papaya,unripe,4,0,5.38,papaya\Unripe\41.jpg
264.jpg,papaya,unripe,4,0,4.97,papaya\Unripe\264.jpg
147.jpg,banana,rotten,1,2,0.73,banana\Rotten\147.jpg
263.jpg,banana,unripe,1,0,5.74,banana\Unripe\263.jpg
140.jpg,orange,fresh,3,1,4.97,orange\Fresh\140.jpg
115.jpg,orange,rotten,3,2,0.21,orange\Rotten\115.jpg
195.jpg,pineapple,rotten,5,2,0.78,pineapple\Rotten\195.jpg
442.jpg,banana,rotten,1,2,0.5,banana\Rotten\442.jpg
20.jpg,apple,fresh,0,1,5.28,apple\Fresh\20.jpg
649.jpg,pineapple,rotten,5,2,0.38,pineapple\Rotten\649.jpg
605.jpg,papaya,unripe,4,0,5.44,papaya\Unripe\605.jpg
504.jpg,banana,rotten,1,2,0.55,banana\Rotten\504.jpg
55.jpg,orange,unripe,3,0,7.8,orange\Unripe\55.jpg
415.jpg,mango,fresh,2,1,2.97,mango\Fresh\415.jpg
634.jpg,mango,unripe,2,0,6.59,mango\Unripe\634.jpg
208.jpg,mango,unripe,2,0,7.13,mango\Unripe\208.jpg
146.jpg,papaya,rotten,4,2,0.09,papaya\Rotten\146.jpg
564.jpg,pineapple,fresh,5,1,3.27,pineapple\Fresh\564.jpg
137.jpg,banana,rotten,1,2,0.16,banana\Rotten\137.jpg
55.jpg,apple,fresh,0,1,5.01,apple\Fresh\55.jpg
639.jpg,apple,rotten,0,2,0.61,apple\Rotten\639.jpg
17.jpg,banana,unripe,1,0,6.26,banana\Unripe\17.jpg
402.jpg,papaya,rotten,4,2,-1.81,papaya\Rotten\402.jpg
384.jpg,orange,unripe,3,0,8.05,orange\Unripe\384.jpg
27.jpg,banana,rotten,1,2,0.31,banana\Rotten\27.jpg
16.jpg,papaya,unripe,4,0,4.72,papaya\Unripe\16.jpg
11.jpg,apple,rotten,0,2,0.4,apple\Rotten\11.jpg
157.jpg,apple,fresh,0,1,5.18,apple\Fresh\157.jpg
548.jpg,pineapple,fresh,5,1,3.22,pineapple\Fresh\548.jpg
396.jpg,pineapple,rotten,5,2,-1.66,pineapple\Rotten\396.jpg
401.jpg,banana,fresh,1,1,3.05,banana\Fresh\401.jpg
360.jpg,orange,rotten,3,2,0.25,orange\Rotten\360.jpg
382.jpg,mango,fresh,2,1,3.1,mango\Fresh\382.jpg
299.jpg,pineapple,unripe,5,0,5.7,pineapple\Unripe\299.jpg
362.jpg,pineapple,unripe,5,0,5.64,pineapple\Unripe\362.jpg
456.jpg,pineapple,unripe,5,0,5.78,pineapple\Unripe\456.jpg
374.jpg,orange,rotten,3,2,0.39,orange\Rotten\374.jpg
413.jpg,mango,rotten,2,2,-2.29,mango\Rotten\413.jpg
172.jpg,banana,fresh,1,1,3.07,banana\Fresh\172.jpg
576.jpg,pineapple,unripe,5,0,5.78,pineapple\Unripe\576.jpg
174.jpg,orange,fresh,3,1,5.19,orange\Fresh\174.jpg
56.jpg,apple,fresh,0,1,5.23,apple\Fresh\56.jpg
606.jpg,pineapple,fresh,5,1,2.8,pineapple\Fresh\606.jpg
662.jpg,pineapple,fresh,5,1,3.2,pineapple\Fresh\662.jpg
441.jpg,mango,fresh,2,1,3.17,mango\Fresh\441.jpg
255.jpg,papaya,unripe,4,0,5.49,papaya\Unripe\255.jpg
271.jpg,orange,unripe,3,0,8.37,orange\Unripe\271.jpg
192.jpg,banana,rotten,1,2,0.54,banana\Rotten\192.jpg
11.jpg,apple,fresh,0,1,4.72,apple\Fresh\11.jpg
408.jpg,mango,fresh,2,1,2.82,mango\Fresh\408.jpg
245.jpg,banana,rotten,1,2,0.51,banana\Rotten\245.jpg
352.jpg,banana,fresh,1,1,2.74,banana\Fresh\352.jpg
284.jpg,pineapple,unripe,5,0,5.73,pineapple\Unripe\284.jpg
410.jpg,mango,unripe,2,0,6.77,mango\Unripe\410.jpg
237.jpg,pineapple,unripe,5,0,5.52,pineapple\Unripe\237.jpg
25.jpg,pineapple,rotten,5,2,0.63,pineapple\Rotten\25.jpg
466.jpg,pineapple,unripe,5,0,6.14,pineapple\Unripe\466.jpg
595.jpg,apple,fresh,0,1,5.01,apple\Fresh\595.jpg
2.jpg,papaya,rotten,4,2,0.71,papaya\Rotten\2.jpg
324.jpg,papaya,unripe,4,0,5.21,papaya\Unripe\324.jpg
155.jpg,apple,unripe,0,0,9.54,apple\Unripe\155.jpg
171.jpg,papaya,rotten,4,2,0.77,papaya\Rotten\171.jpg
